timestamp,status,latency_ms,circuit_rebuilt,rebuild_duration_ms
2026-04-17T20:05:02,success,28,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,39,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,28,False,0
2026-04-17T20:05:02,success,27,False,0
2026-04-17T20:05:02,success,28,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,29,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,125,False,0
2026-04-17T20:05:02,success,123,False,0
2026-04-17T20:05:02,success,98,False,0
2026-04-17T20:05:02,success,123,False,0
2026-04-17T20:05:02,success,103,False,0
2026-04-17T20:05:02,success,107,False,0
2026-04-17T20:05:02,success,113,False,0
2026-04-17T20:05:02,success,102,False,0
2026-04-17T20:05:02,success,105,False,0
2026-04-17T20:05:02,success,111,False,0
2026-04-17T20:05:02,success,115,False,0
2026-04-17T20:05:02,success,119,False,0
2026-04-17T20:05:02,success,123,False,0
2026-04-17T20:05:02,success,112,False,0
2026-04-17T20:05:02,success,124,False,0
2026-04-17T20:05:02,success,118,False,0
2026-04-17T20:05:02,success,119,False,0
2026-04-17T20:05:02,success,105,False,0
2026-04-17T20:05:02,success,107,False,0
2026-04-17T20:05:02,success,67,False,0
2026-04-17T20:05:02,success,80,False,0
2026-04-17T20:05:02,success,98,False,0
2026-04-17T20:05:02,success,43,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,128,False,0
2026-04-17T20:05:02,success,105,False,0
2026-04-17T20:05:02,success,132,False,0
2026-04-17T20:05:02,success,97,False,0
2026-04-17T20:05:02,success,129,False,0
2026-04-17T20:05:02,success,70,False,0
2026-04-17T20:05:02,success,101,False,0
2026-04-17T20:05:02,success,40,False,0
2026-04-17T20:05:02,success,98,False,0
2026-04-17T20:05:02,success,97,False,0
2026-04-17T20:05:02,success,63,False,0
2026-04-17T20:05:02,success,47,False,0
2026-04-17T20:05:02,success,97,False,0
2026-04-17T20:05:02,success,71,False,0
2026-04-17T20:05:02,success,99,False,0
2026-04-17T20:05:02,success,47,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,101,False,0
2026-04-17T20:05:02,success,114,False,0
2026-04-17T20:05:02,success,46,False,0
2026-04-17T20:05:02,success,49,False,0
2026-04-17T20:05:02,success,126,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,40,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,28,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,51,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,39,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,39,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,39,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,40,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,37,False,0
2026-04-17T20:05:02,success,38,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,40,False,0
2026-04-17T20:05:02,success,44,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,29,False,0
2026-04-17T20:05:02,success,36,False,0
2026-04-17T20:05:02,success,35,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,31,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,30,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,34,False,0
2026-04-17T20:05:02,success,26,False,0
2026-04-17T20:05:02,success,32,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,33,False,0
2026-04-17T20:05:02,success,43,False,0
2026-04-17T20:05:02,success,29,False,0
